Secuencia,Mano,Punto,X,Y,Z
1,Derecha,17,0.12997367978096008,0.616172730922699,-0.02801216021180153
1,Derecha,18,0.15104348957538605,0.5510967373847961,-0.04316801205277443
1,Derecha,19,0.17106422781944275,0.5102741718292236,-0.04812248796224594
1,Derecha,20,0.1923888921737671,0.47697487473487854,-0.050223458558321
1,Derecha,0,0.15242066979408264,0.796298623085022,3.250298163948173e-07
1,Derecha,1,0.22109942138195038,0.7612181305885315,-0.003503411076962948
1,Derecha,2,0.2590031623840332,0.6925743818283081,0.0002904195280279964
1,Derecha,3,0.2706519067287445,0.63991379737854,-0.0003613022272475064
1,Derecha,4,0.27309176325798035,0.5949579477310181,-0.00047909890417940915
1,Derecha,5,0.24722054600715637,0.6020811200141907,0.027526915073394775
1,Derecha,6,0.27441316843032837,0.5404971241950989,0.015945861116051674
1,Derecha,7,0.2972501516342163,0.49681371450424194,0.0008325689705088735
1,Derecha,8,0.3164491057395935,0.457672655582428,-0.009861781261861324
1,Derecha,9,0.2292877435684204,0.5903328061103821,0.018081117421388626
1,Derecha,10,0.25828850269317627,0.5221113562583923,0.00831051915884018
1,Derecha,11,0.28258848190307617,0.4745847284793854,-0.0052159554325044155
1,Derecha,12,0.3063579201698303,0.4292830228805542,-0.01463377382606268
1,Derecha,13,0.20890995860099792,0.5848608016967773,0.004068680107593536
1,Derecha,14,0.23822887241840363,0.5186446309089661,-0.0071155475452542305
1,Derecha,15,0.2645236551761627,0.4747258424758911,-0.014576324261724949
1,Derecha,16,0.28889065980911255,0.43673381209373474,-0.018405700102448463
1,Derecha,17,0.18597863614559174,0.5858973264694214,-0.0120053356513381
1,Derecha,18,0.21694159507751465,0.5274768471717834,-0.019878169521689415
1,Derecha,19,0.24247176945209503,0.48992523550987244,-0.020981429144740105
1,Derecha,20,0.26680201292037964,0.4575333893299103,-0.02086564712226391
1,Derecha,0,0.16983920335769653,0.7995662689208984,1.9194985156900657e-07
1,Derecha,1,0.2321917563676834,0.7666022181510925,0.0027993160765618086
1,Derecha,2,0.27031609416007996,0.6962640285491943,0.010228034108877182
1,Derecha,3,0.28350454568862915,0.6445239782333374,0.012276026420295238
1,Derecha,4,0.288263201713562,0.6019583940505981,0.014261805452406406
1,Derecha,5,0.26217716932296753,0.6174346208572388,0.032969385385513306
1,Derecha,6,0.2904040217399597,0.5653020739555359,0.024316230788826942
1,Derecha,7,0.3139302432537079,0.5298703908920288,0.011733714491128922
1,Derecha,8,0.3330196440219879,0.4966079592704773,0.0020061712712049484
1,Derecha,9,0.24679535627365112,0.6054678559303284,0.02027309127151966
1,Derecha,10,0.27910786867141724,0.5461832880973816,0.011538902297616005
1,Derecha,11,0.3051544427871704,0.5070937275886536,-0.00033314278698526323
1,Derecha,12,0.3288312256336212,0.46803271770477295,-0.008521386422216892
1,Derecha,13,0.2278156727552414,0.6019078493118286,0.0031896906439214945
1,Derecha,14,0.26009678840637207,0.5384487509727478,-0.008332179859280586
1,Derecha,15,0.28703099489212036,0.49731534719467163,-0.017347302287817
1,Derecha,16,0.31069400906562805,0.45771801471710205,-0.022566581144928932
1,Derecha,17,0.20533524453639984,0.6054796576499939,-0.015188628807663918
1,Derecha,18,0.23523949086666107,0.5493380427360535,-0.02504127100110054
1,Derecha,19,0.2578696012496948,0.5135622620582581,-0.02932402305305004
1,Derecha,20,0.2802724242210388,0.4798174202442169,-0.03203185647726059
1,Derecha,0,0.17536917328834534,0.7847071886062622,2.8930867301824037e-07
1,Derecha,1,0.23382426798343658,0.7671051025390625,-0.004362573381513357
1,Derecha,2,0.27346348762512207,0.7049838900566101,2.304925828866544e-06
1,Derecha,3,0.283774197101593,0.6526861786842346,0.0012133059790357947
1,Derecha,4,0.2827615439891815,0.6114462018013,0.002830319106578827
1,Derecha,5,0.26695019006729126,0.6193774342536926,0.022525763139128685
1,Derecha,6,0.2957834303379059,0.5672193765640259,0.013671626336872578
1,Derecha,7,0.3190847337245941,0.5354107618331909,0.0020192754454910755
1,Derecha,8,0.3386916518211365,0.5073020458221436,-0.00666462117806077
1,Derecha,9,0.2516383230686188,0.6035337448120117,0.014732894487679005
1,Derecha,10,0.28629887104034424,0.5430552959442139,0.006961799692362547
1,Derecha,11,0.3115444779396057,0.5041544437408447,-0.004069097340106964
1,Derecha,12,0.3342568576335907,0.4667614698410034,-0.011823633685708046
1,Derecha,13,0.23209021985530853,0.5964518189430237,0.0027258163318037987
1,Derecha,14,0.26655298471450806,0.5332025289535522,-0.007310910616070032
1,Derecha,15,0.2916921079158783,0.49455106258392334,-0.016101356595754623
1,Derecha,16,0.3132644295692444,0.45874327421188354,-0.021588977426290512
1,Derecha,17,0.2074526995420456,0.5966418385505676,-0.010852149687707424
1,Derecha,18,0.23450987040996552,0.5438002347946167,-0.01970946043729782
1,Derecha,19,0.25467100739479065,0.5099043846130371,-0.023774022236466408
1,Derecha,20,0.2737349569797516,0.47863590717315674,-0.026406755670905113
1,Derecha,0,0.14351388812065125,0.772309422492981,4.3550656414481637e-07
1,Derecha,1,0.1945781707763672,0.7448119521141052,-0.015117047354578972
1,Derecha,2,0.22878217697143555,0.6754264235496521,-0.016985025256872177
1,Derecha,3,0.23302248120307922,0.6192700862884521,-0.019422125071287155
1,Derecha,4,0.22431938350200653,0.5773723125457764,-0.021562552079558372
1,Derecha,5,0.22070184350013733,0.5889127850532532,0.004384450614452362
1,Derecha,6,0.24283760786056519,0.5195086002349854,-0.011074582114815712
1,Derecha,7,0.2637607157230377,0.47366252541542053,-0.026586880907416344
1,Derecha,8,0.28244081139564514,0.4357128143310547,-0.03702887147665024
1,Derecha,9,0.19979892671108246,0.5767561197280884,2.2845742932986468e-05
1,Derecha,10,0.22758956253528595,0.5046399831771851,-0.013392051681876183
1,Derecha,11,0.25209641456604004,0.45658963918685913,-0.027625633403658867
1,Derecha,12,0.2758328914642334,0.4147098660469055,-0.03702479973435402
1,Derecha,13,0.17651629447937012,0.572579026222229,-0.008591742254793644
1,Derecha,14,0.20158600807189941,0.5024309158325195,-0.02209056355059147
1,Derecha,15,0.22691836953163147,0.4572731852531433,-0.03159806877374649
1,Derecha,16,0.250152587890625,0.4195787310600281,-0.03675209730863571
1,Derecha,17,0.14804154634475708,0.5748831629753113,-0.019622230902314186
1,Derecha,18,0.1697930097579956,0.514414370059967,-0.030630851164460182
1,Derecha,19,0.1893933117389679,0.4779565632343292,-0.03472862020134926
1,Derecha,20,0.20890536904335022,0.4473764896392822,-0.03664926812052727
1,Derecha,0,0.12661269307136536,0.7708460688591003,4.1500578618069994e-07
1,Derecha,1,0.17722322046756744,0.7403746843338013,-0.0102092819288373
1,Derecha,2,0.20961187779903412,0.655699610710144,-0.008628915064036846
1,Derecha,3,0.21250087022781372,0.5958581566810608,-0.008570246398448944
1,Derecha,4,0.19222517311573029,0.5655357837677002,-0.008749374188482761
1,Derecha,5,0.1944250911474228,0.5752888917922974,0.008977879770100117
1,Derecha,6,0.2190801352262497,0.5101312398910522,-0.004617694299668074
1,Derecha,7,0.24299569427967072,0.4663262665271759,-0.019175449386239052
1,Derecha,8,0.26364731788635254,0.43172189593315125,-0.02922753430902958
1,Derecha,9,0.17194309830665588,0.5641682744026184,0.002698991447687149
1,Derecha,10,0.2004304826259613,0.49200698733329773,-0.008697841316461563
1,Derecha,11,0.22646842896938324,0.44236400723457336,-0.020837578922510147
1,Derecha,12,0.25056231021881104,0.398953378200531,-0.028963832184672356
1,Derecha,13,0.14700362086296082,0.5652071237564087,-0.0076496112160384655
1,Derecha,14,0.17401926219463348,0.49022555351257324,-0.019870003685355186
1,Derecha,15,0.20148062705993652,0.43984609842300415,-0.029197653755545616
1,Derecha,16,0.22693279385566711,0.39726048707962036,-0.03470752015709877
1,Derecha,17,0.11819019913673401,0.5756198763847351,-0.02005705051124096
1,Derecha,18,0.13907410204410553,0.5108374357223511,-0.030256103724241257
1,Derecha,19,0.16080248355865479,0.46768060326576233,-0.03458399325609207
1,Derecha,20,0.1830027997493744,0.4321596026420593,-0.03735541179776192
1,Derecha,0,0.10393093526363373,0.7820208668708801,4.825669748242944e-07
1,Derecha,1,0.15842387080192566,0.7642452716827393,-0.020039306953549385
1,Derecha,2,0.20140381157398224,0.6819345951080322,-0.023363251239061356
1,Derecha,3,0.20955221354961395,0.6122178435325623,-0.0258003082126379
1,Derecha,4,0.1826476901769638,0.5817820429801941,-0.029338844120502472
1,Derecha,5,0.17410118877887726,0.5874112248420715,-0.010633980855345726
1,Derecha,6,0.20120203495025635,0.5146685242652893,-0.03002050705254078
1,Derecha,7,0.22437357902526855,0.4625936448574066,-0.04815561696887016
1,Derecha,8,0.2440514713525772,0.4190603792667389,-0.0609983392059803
1,Derecha,9,0.14976827800273895,0.573715329170227,-0.014488131739199162
1,Derecha,10,0.18144045770168304,0.4902343451976776,-0.03158113360404968
1,Derecha,11,0.20766998827457428,0.4296054244041443,-0.04757607355713844
1,Derecha,12,0.23222565650939941,0.3759622573852539,-0.058718420565128326
1,Derecha,13,0.12238632142543793,0.5755890607833862,-0.022231360897421837
1,Derecha,14,0.15271775424480438,0.4892738163471222,-0.04102133959531784
1,Derecha,15,0.18072745203971863,0.4289312958717346,-0.0551828071475029
1,Derecha,16,0.2059226632118225,0.37767845392227173,-0.06406666338443756
1,Derecha,17,0.0905877947807312,0.5890303254127502,-0.0322919599711895
1,Derecha,18,0.11483116447925568,0.5181039571762085,-0.05035632476210594
1,Derecha,19,0.13774266839027405,0.4695766866207123,-0.059675198048353195
1,Derecha,20,0.1608726978302002,0.4287227988243103,-0.06573902070522308
1,Derecha,0,0.10663899779319763,0.8043861389160156,4.4861451442557154e-07
1,Derecha,1,0.15780603885650635,0.7793365120887756,-0.014727444387972355
1,Derecha,2,0.19848772883415222,0.6898613572120667,-0.01508633978664875
1,Derecha,3,0.20799316465854645,0.6265918612480164,-0.01628304086625576
1,Derecha,4,0.1894369125366211,0.6030870079994202,-0.018176328390836716
1,Derecha,5,0.1769884079694748,0.5963622331619263,0.0004420334880705923
1,Derecha,6,0.20291295647621155,0.5251018404960632,-0.017872337251901627
1,Derecha,7,0.23003165423870087,0.4746108651161194,-0.0357293002307415
1,Derecha,8,0.2538411021232605,0.4348180294036865,-0.047814060002565384
1,Derecha,9,0.15439429879188538,0.5853689312934875,-0.006241475231945515
1,Derecha,10,0.18375912308692932,0.5039263367652893,-0.021795211359858513
1,Derecha,11,0.21088780462741852,0.4438750743865967,-0.037170395255088806
1,Derecha,12,0.23567607998847961,0.3920361399650574,-0.04740852862596512
1,Derecha,13,0.12857307493686676,0.5886674523353577,-0.017222652211785316
1,Derecha,14,0.15538360178470612,0.5045508146286011,-0.03392145037651062
1,Derecha,15,0.1840224713087082,0.4440946578979492,-0.04682910069823265
1,Derecha,16,0.20991994440555573,0.3915441036224365,-0.05474012345075607
1,Derecha,17,0.09825946390628815,0.602232038974762,-0.030552474781870842
1,Derecha,18,0.11965015530586243,0.5292237401008606,-0.04568547010421753
1,Derecha,19,0.14226558804512024,0.48130959272384644,-0.05264420434832573
1,Derecha,20,0.1655699461698532,0.4410227835178375,-0.05714565888047218
1,Derecha,0,0.10198411345481873,0.8199724555015564,4.7461114149882633e-07
1,Derecha,1,0.1571483314037323,0.7955273389816284,-0.01709749549627304
1,Derecha,2,0.20097611844539642,0.705839216709137,-0.02030596137046814
1,Derecha,3,0.21172137558460236,0.6379879117012024,-0.0242141205817461
1,Derecha,4,0.18672862648963928,0.6116209626197815,-0.02909158356487751
1,Derecha,5,0.17364250123500824,0.6040859818458557,-0.005490408279001713
1,Derecha,6,0.19906213879585266,0.5309073328971863,-0.027444032952189445
1,Derecha,7,0.22730794548988342,0.483171284198761,-0.047578368335962296
1,Derecha,8,0.2530058026313782,0.44508424401283264,-0.061168257147073746
1,Derecha,9,0.14865785837173462,0.5936634540557861,-0.012530633248388767
1,Derecha,10,0.17662987112998962,0.5077533721923828,-0.0318576879799366
1,Derecha,11,0.20593352615833282,0.44758760929107666,-0.04919545352458954
1,Derecha,12,0.2330324351787567,0.3949779272079468,-0.06070402264595032
1,Derecha,13,0.12169478833675385,0.60080486536026,-0.023989930748939514
1,Derecha,14,0.14837674796581268,0.5111286044120789,-0.04520628601312637
1,Derecha,15,0.17977279424667358,0.45234376192092896,-0.060002997517585754
1,Derecha,16,0.20830391347408295,0.4022509455680847,-0.068521648645401
1,Derecha,17,0.0924689918756485,0.6199425458908081,-0.037820812314748764
1,Derecha,18,0.11515507102012634,0.5445627570152283,-0.05694251507520676
1,Derecha,19,0.13891828060150146,0.49486666917800903,-0.06620845943689346
1,Derecha,20,0.16297078132629395,0.45365089178085327,-0.07195679098367691
2,Derecha,0,0.1113617792725563,0.7763345241546631,2.036449870956858e-07
2,Derecha,1,0.180474653840065,0.7276519536972046,0.003795925760641694
2,Derecha,2,0.221513032913208,0.6490181088447571,0.006633788347244263
2,Derecha,3,0.2440548688173294,0.5973199605941772,0.003269444452598691
2,Derecha,4,0.2567855417728424,0.5745435357093811,-0.0005759745836257935
2,Derecha,5,0.2000647932291031,0.5388411283493042,0.02852962538599968
2,Derecha,6,0.22638069093227386,0.46654725074768066,0.015379325486719608
2,Derecha,7,0.2555414140224457,0.43816596269607544,-0.002092287875711918
2,Derecha,8,0.2816590368747711,0.4216949939727783,-0.014281352050602436
2,Derecha,9,0.17961053550243378,0.5379961729049683,0.014911078847944736
2,Derecha,10,0.2107972800731659,0.46212080121040344,0.00439842464402318
2,Derecha,11,0.24513670802116394,0.4348219931125641,-0.010277840308845043
2,Derecha,12,0.27724382281303406,0.41985470056533813,-0.020715635269880295
2,Derecha,13,0.15858693420886993,0.5459416508674622,-0.002353767631575465
2,Derecha,14,0.18887430429458618,0.4699685871601105,-0.013895060867071152
2,Derecha,15,0.22412629425525665,0.4428526759147644,-0.021218711510300636
2,Derecha,16,0.255055695772171,0.43015801906585693,-0.025203131139278412
2,Derecha,17,0.13659042119979858,0.5632852911949158,-0.02082834579050541
2,Derecha,18,0.16394895315170288,0.4998653531074524,-0.02880527824163437
2,Derecha,19,0.19291068613529205,0.4730736315250397,-0.028900347650051117
2,Derecha,20,0.2204519510269165,0.45870551466941833,-0.028277995064854622
2,Derecha,0,0.12928250432014465,0.7725721001625061,1.9599497136368882e-07
2,Derecha,1,0.19393236935138702,0.7369130849838257,0.0008919210522435606
2,Derecha,2,0.23255640268325806,0.6706663370132446,0.0035081130918115377
2,Derecha,3,0.24499905109405518,0.6231690049171448,0.0011835746699944139
2,Derecha,4,0.24726982414722443,0.5957581996917725,-0.0011112734209746122
2,Derecha,5,0.22759410738945007,0.5753775238990784,0.025424251332879066
2,Derecha,6,0.2555413842201233,0.5084536075592041,0.01616615615785122
2,Derecha,7,0.27781492471694946,0.47494643926620483,0.003303693374618888
2,Derecha,8,0.295179158449173,0.44869065284729004,-0.0057540046982467175
2,Derecha,9,0.2088121920824051,0.5675203800201416,0.014647687785327435
2,Derecha,10,0.24023467302322388,0.49397218227386475,0.006395744625478983
2,Derecha,11,0.2659139037132263,0.4626622200012207,-0.005688472185283899
2,Derecha,12,0.28701654076576233,0.4414618909358978,-0.0139048732817173
2,Derecha,13,0.18705075979232788,0.5648932456970215,0.00040311404154635966
2,Derecha,14,0.2163737267255783,0.4933980703353882,-0.008228824473917484
2,Derecha,15,0.24367351830005646,0.46399986743927,-0.014384432695806026
2,Derecha,16,0.2660595178604126,0.4460827112197876,-0.017795754596590996
2,Derecha,17,0.16244134306907654,0.5678972601890564,-0.015117162838578224
2,Derecha,18,0.1872037649154663,0.507480263710022,-0.02015203982591629
2,Derecha,19,0.20888841152191162,0.4805203378200531,-0.01933734491467476
2,Derecha,20,0.22819596529006958,0.46290329098701477,-0.018277712166309357
2,Derecha,0,0.16207289695739746,0.7888021469116211,2.0219776786234434e-07
2,Derecha,1,0.23218892514705658,0.7553402781486511,0.0036473115906119347
2,Derecha,2,0.27075108885765076,0.68635493516922,0.010511758737266064
2,Derecha,3,0.2805810570716858,0.6354185342788696,0.011498766951262951
2,Derecha,4,0.2788386940956116,0.5983837842941284,0.012602929025888443
2,Derecha,5,0.26136621832847595,0.6110143661499023,0.03382596746087074
2,Derecha,6,0.29524797201156616,0.5586848258972168,0.024272533133625984
2,Derecha,7,0.32156211137771606,0.5266413688659668,0.011287997476756573
2,Derecha,8,0.343753457069397,0.49840158224105835,0.0013090517604723573
2,Derecha,9,0.24650852382183075,0.5964043140411377,0.02048361673951149
2,Derecha,10,0.2862764894962311,0.5375284552574158,0.011626983992755413
2,Derecha,11,0.31452876329421997,0.5024187564849854,-0.0003206508990842849
2,Derecha,12,0.34002041816711426,0.46924200654029846,-0.008802988566458225
2,Derecha,13,0.2281787395477295,0.5907183885574341,0.0026430359575897455
2,Derecha,14,0.26547807455062866,0.5266029834747314,-0.007946123369038105
2,Derecha,15,0.2920323610305786,0.4876585900783539,-0.016971241682767868
2,Derecha,16,0.3154391646385193,0.4524507522583008,-0.022808246314525604
2,Derecha,17,0.20634396374225616,0.5930705070495605,-0.016623178496956825
2,Derecha,18,0.23538178205490112,0.5380973219871521,-0.024581456556916237
2,Derecha,19,0.2559273838996887,0.5033512115478516,-0.028189335018396378
2,Derecha,20,0.2759619951248169,0.47061651945114136,-0.03110937774181366
2,Derecha,0,0.11340157687664032,0.7883816361427307,2.976795485665207e-07
2,Derecha,1,0.17073708772659302,0.7522863149642944,-0.013194916769862175
2,Derecha,2,0.2132384181022644,0.6811943054199219,-0.013755979016423225
2,Derecha,3,0.2190980613231659,0.6181192398071289,-0.015237219631671906
2,Derecha,4,0.20826448500156403,0.5736989974975586,-0.016809606924653053
2,Derecha,5,0.19991523027420044,0.5927852988243103,0.005497694481164217
2,Derecha,6,0.21984688937664032,0.513890266418457,-0.008208492770791054
2,Derecha,7,0.23340627551078796,0.46096041798591614,-0.022296404466032982
2,Derecha,8,0.24442780017852783,0.4165371060371399,-0.032219965010881424
2,Derecha,9,0.17516177892684937,0.5814028382301331,0.00012131976109230891
2,Derecha,10,0.19630280137062073,0.49786651134490967,-0.01355410274118185
2,Derecha,11,0.21327143907546997,0.4404680132865906,-0.028664305806159973
2,Derecha,12,0.22753693163394928,0.39261114597320557,-0.03864029794931412
2,Derecha,13,0.14922267198562622,0.580864429473877,-0.009056908078491688
2,Derecha,14,0.1679902821779251,0.4990294873714447,-0.0230703167617321
2,Derecha,15,0.1853504329919815,0.44675058126449585,-0.034634776413440704
2,Derecha,16,0.20030008256435394,0.4041633903980255,-0.041313137859106064
2,Derecha,17,0.11980143189430237,0.5902687907218933,-0.020372653380036354
2,Derecha,18,0.13651418685913086,0.5239452123641968,-0.03208986669778824
2,Derecha,19,0.15123920142650604,0.48197248578071594,-0.03800239413976669
2,Derecha,20,0.16585871577262878,0.4467732906341553,-0.04126482829451561
2,Derecha,0,0.08751744031906128,0.7881296277046204,5.303328407535446e-07
2,Derecha,1,0.1442165970802307,0.7492095828056335,-0.019232511520385742
2,Derecha,2,0.17661365866661072,0.6726304292678833,-0.025289373472332954
2,Derecha,3,0.1745183914899826,0.6108998656272888,-0.030967257916927338
2,Derecha,4,0.15284714102745056,0.5728846192359924,-0.037518296390771866
2,Derecha,5,0.1542063057422638,0.5826731324195862,-0.010693447664380074
2,Derecha,6,0.17673341929912567,0.4994381070137024,-0.030574515461921692
2,Derecha,7,0.19606690108776093,0.44394445419311523,-0.048353537917137146
2,Derecha,8,0.2119935303926468,0.39824801683425903,-0.06061913073062897
2,Derecha,9,0.12666407227516174,0.5722159147262573,-0.014628524892032146
2,Derecha,10,0.15029987692832947,0.48401936888694763,-0.03280702605843544
2,Derecha,11,0.17073076963424683,0.4245704412460327,-0.049661409109830856
2,Derecha,12,0.18834584951400757,0.37377434968948364,-0.061186231672763824
2,Derecha,13,0.09683747589588165,0.5748005509376526,-0.02232315018773079
2,Derecha,14,0.11733267456293106,0.49149462580680847,-0.04041530564427376
2,Derecha,15,0.1388738453388214,0.43399813771247864,-0.053578052669763565
2,Derecha,16,0.15694865584373474,0.3872046172618866,-0.06157071515917778
2,Derecha,17,0.0649404302239418,0.587630569934845,-0.03214568272233009
2,Derecha,18,0.08161583542823792,0.5166874527931213,-0.04792804643511772
2,Derecha,19,0.09879866242408752,0.4721061587333679,-0.05506230145692825
2,Derecha,20,0.11554835736751556,0.4353652894496918,-0.05932512879371643
2,Derecha,0,0.07333086431026459,0.8026087284088135,4.276243714684824e-07
2,Derecha,1,0.12325834482908249,0.7661623954772949,-0.02066330797970295
2,Derecha,2,0.157853364944458,0.6835005283355713,-0.026682820171117783
2,Derecha,3,0.1565532684326172,0.6124284267425537,-0.03203701600432396
2,Derecha,4,0.12066280841827393,0.5850617289543152,-0.03851208835840225
2,Derecha,5,0.13226167857646942,0.5898142457008362,-0.01428034994751215
2,Derecha,6,0.15192602574825287,0.5078558921813965,-0.0334601029753685
2,Derecha,7,0.16551414132118225,0.4514736533164978,-0.05120019242167473
2,Derecha,8,0.1776883751153946,0.40130192041397095,-0.0645117312669754
2,Derecha,9,0.10478869825601578,0.5794888138771057,-0.018722157925367355
2,Derecha,10,0.12556755542755127,0.4905663728713989,-0.03605310618877411
2,Derecha,11,0.14158469438552856,0.42558351159095764,-0.05225681886076927
2,Derecha,12,0.15608559548854828,0.36726588010787964,-0.06410115957260132
2,Derecha,13,0.07617254555225372,0.5868282318115234,-0.026682786643505096
2,Derecha,14,0.09219200164079666,0.49686309695243835,-0.04491668567061424
2,Derecha,15,0.10737764835357666,0.43440404534339905,-0.05840796232223511
2,Derecha,16,0.12039335072040558,0.38002657890319824,-0.06730404496192932
2,Derecha,17,0.04431339353322983,0.6068650484085083,-0.037081390619277954
2,Derecha,18,0.05557498335838318,0.5347574353218079,-0.054336901754140854
2,Derecha,19,0.06937918066978455,0.48615360260009766,-0.06293120980262756
2,Derecha,20,0.08350028097629547,0.44407984614372253,-0.06878933310508728
2,Derecha,0,0.06417606770992279,0.8147913217544556,4.4771223883799394e-07
2,Derecha,1,0.11979788541793823,0.7798641324043274,-0.023210668936371803
2,Derecha,2,0.15776193141937256,0.6928668022155762,-0.028353020548820496
2,Derecha,3,0.1571771800518036,0.6208288669586182,-0.03227449581027031
2,Derecha,4,0.11891406774520874,0.6043265461921692,-0.03711177036166191
2,Derecha,5,0.1286410391330719,0.5992928147315979,-0.013831512071192265
2,Derecha,6,0.1541496068239212,0.5161281824111938,-0.032297708094120026
2,Derecha,7,0.16931971907615662,0.4588932394981384,-0.04963583126664162
2,Derecha,8,0.1805151253938675,0.4077260494232178,-0.06278692185878754
2,Derecha,9,0.10108841955661774,0.590756356716156,-0.017076881602406502
2,Derecha,10,0.1255972981452942,0.5013915300369263,-0.03425460308790207
2,Derecha,11,0.14092399179935455,0.4364279508590698,-0.050814930349588394
2,Derecha,12,0.15319643914699554,0.3780023455619812,-0.06293869018554688
2,Derecha,13,0.07283992320299149,0.5992608070373535,-0.02422165311872959
2,Derecha,14,0.09267415851354599,0.5124974846839905,-0.042883191257715225
2,Derecha,15,0.10928455740213394,0.4490138590335846,-0.057933565229177475
2,Derecha,16,0.1222773939371109,0.39286595582962036,-0.06787961721420288
2,Derecha,17,0.041738346219062805,0.6193414330482483,-0.03415367007255554
2,Derecha,18,0.057165250182151794,0.5464005470275879,-0.05185913294553757
2,Derecha,19,0.07135125994682312,0.49634823203086853,-0.061486635357141495
2,Derecha,20,0.08535518497228622,0.4521697461605072,-0.06832071393728256
3,Derecha,0,0.16628625988960266,0.7706867456436157,1.0669120342754468e-07
3,Derecha,1,0.23208993673324585,0.7326442003250122,0.003371777944266796
3,Derecha,2,0.26436012983322144,0.6607953906059265,0.007289683446288109
3,Derecha,3,0.27262839674949646,0.6103326082229614,0.0051186103373765945
3,Derecha,4,0.2738291323184967,0.582346498966217,0.002179899951443076
3,Derecha,5,0.2578071653842926,0.5663203597068787,0.02690240740776062
3,Derecha,6,0.2838827967643738,0.5021799206733704,0.01607157103717327
3,Derecha,7,0.30690762400627136,0.4755953252315521,0.001127859577536583
3,Derecha,8,0.32760849595069885,0.45608264207839966,-0.009801761247217655
3,Derecha,9,0.2376282662153244,0.5595554709434509,0.013585887849330902
3,Derecha,10,0.2661340832710266,0.48880934715270996,0.0041992259211838245
3,Derecha,11,0.29441535472869873,0.4608570635318756,-0.008589503355324268
3,Derecha,12,0.3214235007762909,0.4415925145149231,-0.017928440123796463
3,Derecha,13,0.21453267335891724,0.5607273578643799,-0.003368887584656477
3,Derecha,14,0.242606058716774,0.4895831346511841,-0.01388822216540575
3,Derecha,15,0.26988810300827026,0.46152451634407043,-0.020483985543251038
3,Derecha,16,0.2944304049015045,0.4432455003261566,-0.024535246193408966
3,Derecha,17,0.18815279006958008,0.5700971484184265,-0.02158261649310589
3,Derecha,18,0.2092750519514084,0.5113011002540588,-0.028709586709737778
3,Derecha,19,0.2294578105211258,0.4809773564338684,-0.028777536004781723
3,Derecha,20,0.2490961253643036,0.4587114155292511,-0.028758328408002853
