Secuencia,Mano,Punto,X,Y,Z
1,Derecha,16,0.21949313580989838,0.2954411506652832,-0.0854300782084465
1,Derecha,17,0.16533245146274567,0.5764861106872559,-0.04770956188440323
1,Derecha,18,0.1580742597579956,0.49390947818756104,-0.07038027048110962
1,Derecha,19,0.1590334177017212,0.4373997449874878,-0.08275917172431946
1,Derecha,20,0.1645667552947998,0.3849719166755676,-0.08983147889375687
1,Derecha,0,0.2627221345901489,0.8349589109420776,3.6297669225859863e-07
1,Derecha,1,0.3419193625450134,0.8038902878761292,-0.013906674459576607
1,Derecha,2,0.40597832202911377,0.722305953502655,-0.025234172120690346
1,Derecha,3,0.4547441005706787,0.6742920279502869,-0.04122795909643173
1,Derecha,4,0.5022897720336914,0.6474927663803101,-0.05808338522911072
1,Derecha,5,0.3494815230369568,0.5820228457450867,0.00010180747631238773
1,Derecha,6,0.3808586001396179,0.5035132765769958,-0.02730805054306984
1,Derecha,7,0.4144751727581024,0.4579406976699829,-0.053641773760318756
1,Derecha,8,0.44449174404144287,0.4245756268501282,-0.07236221432685852
1,Derecha,9,0.3223186731338501,0.5742080807685852,-0.014890845865011215
1,Derecha,10,0.354664146900177,0.4836460053920746,-0.03818442299962044
1,Derecha,11,0.38941603899002075,0.4335366487503052,-0.059160564094781876
1,Derecha,12,0.42063814401626587,0.39709895849227905,-0.0740608349442482
1,Derecha,13,0.29563289880752563,0.5821075439453125,-0.03502294421195984
1,Derecha,14,0.3280060291290283,0.4898306131362915,-0.056256189942359924
1,Derecha,15,0.36084306240081787,0.4458296000957489,-0.06357311457395554
1,Derecha,16,0.3902851939201355,0.414419025182724,-0.06777792423963547
1,Derecha,17,0.27280229330062866,0.6054201126098633,-0.05852815508842468
1,Derecha,18,0.29932788014411926,0.5315529108047485,-0.07247015088796616
1,Derecha,19,0.3237323462963104,0.48791494965553284,-0.0720367282629013
1,Derecha,20,0.34792035818099976,0.45367130637168884,-0.07152529060840607
1,Derecha,0,0.29881373047828674,0.859913170337677,4.935620836477028e-07
1,Derecha,1,0.3731803894042969,0.8423811197280884,-0.018508655950427055
1,Derecha,2,0.4344627857208252,0.7777293920516968,-0.0305013507604599
1,Derecha,3,0.481374591588974,0.7281290888786316,-0.043021176010370255
1,Derecha,4,0.522995114326477,0.6925088763237,-0.05701542645692825
1,Derecha,5,0.41391798853874207,0.6401887536048889,-0.023797430098056793
1,Derecha,6,0.4556834101676941,0.5477293133735657,-0.04851745814085007
1,Derecha,7,0.4831244647502899,0.49456965923309326,-0.06749935448169708
1,Derecha,8,0.508116602897644,0.4458169937133789,-0.08051371574401855
1,Derecha,9,0.38432955741882324,0.624212384223938,-0.03298308700323105
1,Derecha,10,0.42849743366241455,0.5189955234527588,-0.053380560129880905
1,Derecha,11,0.46134495735168457,0.45846837759017944,-0.06853718310594559
1,Derecha,12,0.48980534076690674,0.40263599157333374,-0.0794823169708252
1,Derecha,13,0.3492048382759094,0.6286823153495789,-0.04534410312771797
1,Derecha,14,0.3856648802757263,0.5204556584358215,-0.06579790264368057
1,Derecha,15,0.4132001996040344,0.4565281271934509,-0.07690666615962982
1,Derecha,16,0.4376186728477478,0.3988913595676422,-0.08429773151874542
1,Derecha,17,0.3086085319519043,0.6495814323425293,-0.05973973870277405
1,Derecha,18,0.3282436430454254,0.5634622573852539,-0.07839298248291016
1,Derecha,19,0.3484772741794586,0.510398805141449,-0.08420763164758682
1,Derecha,20,0.36954429745674133,0.46264350414276123,-0.08762713521718979
1,Derecha,0,0.24780508875846863,0.8533456921577454,2.862172152617859e-07
1,Derecha,1,0.3285014033317566,0.8019739985466003,-0.013177001848816872
1,Derecha,2,0.38187023997306824,0.7136664986610413,-0.012233015149831772
1,Derecha,3,0.41104409098625183,0.6458694338798523,-0.014153662137687206
1,Derecha,4,0.4351499080657959,0.5911974310874939,-0.0171522069722414
1,Derecha,5,0.3257322311401367,0.5800804495811462,0.0167281124740839
1,Derecha,6,0.3314734399318695,0.4874054789543152,0.0008387385169044137
1,Derecha,7,0.341415673494339,0.43079134821891785,-0.01821822300553322
1,Derecha,8,0.35300499200820923,0.3815925121307373,-0.032993167638778687
1,Derecha,9,0.2928342819213867,0.5734364986419678,0.007629982195794582
1,Derecha,10,0.29912909865379333,0.4679635465145111,-0.008247442543506622
1,Derecha,11,0.30902040004730225,0.3997814953327179,-0.029931968078017235
1,Derecha,12,0.32051488757133484,0.33911842107772827,-0.0461699403822422
1,Derecha,13,0.2609418034553528,0.5845623016357422,-0.006523415446281433
1,Derecha,14,0.26475268602371216,0.48058825731277466,-0.025748029351234436
1,Derecha,15,0.2730777859687805,0.41643524169921875,-0.04311360791325569
1,Derecha,16,0.2833959460258484,0.3615492582321167,-0.054335370659828186
1,Derecha,17,0.22469648718833923,0.6151100993156433,-0.022979574277997017
1,Derecha,18,0.22325779497623444,0.5333849191665649,-0.04171951487660408
1,Derecha,19,0.23034635186195374,0.48203957080841064,-0.05236382409930229
1,Derecha,20,0.24097979068756104,0.4355229139328003,-0.05899840220808983
1,Derecha,0,0.254781037569046,0.843780517578125,3.571288118564553e-07
1,Derecha,1,0.32780221104621887,0.7918438911437988,-0.012080441229045391
1,Derecha,2,0.37334245443344116,0.7051535844802856,-0.01606043428182602
1,Derecha,3,0.4029744267463684,0.6383899450302124,-0.022901609539985657
1,Derecha,4,0.42894986271858215,0.5855415463447571,-0.031171081587672234
1,Derecha,5,0.3156127333641052,0.5759360194206238,0.004819062072783709
1,Derecha,6,0.3256886601448059,0.48160192370414734,-0.014987344853579998
1,Derecha,7,0.33679190278053284,0.42883235216140747,-0.03426768258213997
1,Derecha,8,0.3502024710178375,0.38561302423477173,-0.04781705513596535
1,Derecha,9,0.2819211781024933,0.5723195672035217,-0.005644742865115404
1,Derecha,10,0.28917431831359863,0.4635123014450073,-0.022947417572140694
1,Derecha,11,0.2996552288532257,0.39645254611968994,-0.04102564975619316
1,Derecha,12,0.3120185434818268,0.3397275507450104,-0.054188311100006104
1,Derecha,13,0.2487073838710785,0.5898280739784241,-0.02069857530295849
1,Derecha,14,0.25002264976501465,0.4809502065181732,-0.03961768373847008
1,Derecha,15,0.2568638026714325,0.41288185119628906,-0.05365386977791786
1,Derecha,16,0.2663567066192627,0.3542313873767853,-0.06320004910230637
1,Derecha,17,0.2139008641242981,0.6260092854499817,-0.037644125521183014
1,Derecha,18,0.21146902441978455,0.5433124899864197,-0.05574508011341095
1,Derecha,19,0.21688269078731537,0.48822373151779175,-0.06400815397500992
1,Derecha,20,0.2244747281074524,0.4373003840446472,-0.0693044513463974
1,Derecha,0,0.2696568965911865,0.8618584275245667,3.5888976412934426e-07
1,Derecha,1,0.3462020754814148,0.8285322189331055,-0.018015330657362938
1,Derecha,2,0.40347370505332947,0.7521612048149109,-0.028289800509810448
1,Derecha,3,0.4448821246623993,0.6961915493011475,-0.04047910496592522
1,Derecha,4,0.48438674211502075,0.6593227982521057,-0.05380802974104881
1,Derecha,5,0.35887596011161804,0.6056200265884399,-0.004766963887959719
1,Derecha,6,0.3772669732570648,0.5119245052337646,-0.026623887941241264
1,Derecha,7,0.39539897441864014,0.4567168951034546,-0.04749130457639694
1,Derecha,8,0.41494372487068176,0.4088766276836395,-0.06241239234805107
1,Derecha,9,0.32994163036346436,0.600745439529419,-0.013404788449406624
1,Derecha,10,0.3474994897842407,0.4980211555957794,-0.0314413420855999
1,Derecha,11,0.3657098412513733,0.43715691566467285,-0.04893200471997261
1,Derecha,12,0.3850806951522827,0.3824358582496643,-0.061756934970617294
1,Derecha,13,0.2992335557937622,0.612677812576294,-0.026518533006310463
1,Derecha,14,0.31385332345962524,0.5122053027153015,-0.044302549213171005
1,Derecha,15,0.33008241653442383,0.45202940702438354,-0.05352301523089409
1,Derecha,16,0.3474090099334717,0.39966410398483276,-0.059362806379795074
1,Derecha,17,0.2663564682006836,0.6392332911491394,-0.0425870344042778
1,Derecha,18,0.2765272855758667,0.5534883737564087,-0.057296331971883774
1,Derecha,19,0.29083630442619324,0.5027936697006226,-0.06021839752793312
1,Derecha,20,0.3074178099632263,0.45928284525871277,-0.061413880437612534
1,Derecha,0,0.24628984928131104,0.8547059297561646,3.755624788936984e-07
1,Derecha,1,0.31762853264808655,0.8129507303237915,-0.01280600018799305
1,Derecha,2,0.3738954961299896,0.7335293889045715,-0.017131295055150986
1,Derecha,3,0.4146941304206848,0.681345522403717,-0.024057000875473022
1,Derecha,4,0.44463586807250977,0.6472564339637756,-0.031495172530412674
1,Derecha,5,0.3178897798061371,0.5923731327056885,0.00672427611425519
1,Derecha,6,0.3252740800380707,0.49617403745651245,-0.01135965995490551
1,Derecha,7,0.34148603677749634,0.447287380695343,-0.030336180701851845
1,Derecha,8,0.3610018789768219,0.4143502116203308,-0.043068453669548035
1,Derecha,9,0.2853586673736572,0.5959570407867432,-0.0023680762387812138
1,Derecha,10,0.29831835627555847,0.4952177405357361,-0.017457013949751854
1,Derecha,11,0.31830692291259766,0.44367653131484985,-0.034449946135282516
1,Derecha,12,0.341899573802948,0.409731924533844,-0.04635026678442955
1,Derecha,13,0.2560519278049469,0.6146248579025269,-0.01597810722887516
1,Derecha,14,0.26853397488594055,0.5187463760375977,-0.03193899616599083
1,Derecha,15,0.28762245178222656,0.4683501422405243,-0.04201913997530937
1,Derecha,16,0.3107564449310303,0.43594419956207275,-0.047984082251787186
1,Derecha,17,0.22651483118534088,0.6478890776634216,-0.03219704329967499
1,Derecha,18,0.23485830426216125,0.5718709230422974,-0.046162091195583344
1,Derecha,19,0.24844178557395935,0.5244040489196777,-0.05049893632531166
1,Derecha,20,0.267036497592926,0.488691121339798,-0.05223478004336357
1,Derecha,0,0.2326618880033493,0.8435332775115967,4.636630706045253e-07
1,Derecha,1,0.30037742853164673,0.7931286096572876,-0.01925119012594223
1,Derecha,2,0.34499451518058777,0.7086391448974609,-0.026684872806072235
1,Derecha,3,0.3718405067920685,0.6433867812156677,-0.03457583114504814
1,Derecha,4,0.3877243399620056,0.5914649963378906,-0.04330911859869957
1,Derecha,5,0.2760188579559326,0.5667096376419067,-0.011164285242557526
1,Derecha,6,0.27873972058296204,0.4674816131591797,-0.031136391684412956
1,Derecha,7,0.2816694378852844,0.40863582491874695,-0.05011056736111641
1,Derecha,8,0.2849307358264923,0.35531896352767944,-0.06410249322652817
1,Derecha,9,0.23878127336502075,0.5682045817375183,-0.018596814945340157
1,Derecha,10,0.23981940746307373,0.4564675986766815,-0.03717038407921791
1,Derecha,11,0.24358990788459778,0.38431140780448914,-0.05604533478617668
1,Derecha,12,0.24713274836540222,0.3216720521450043,-0.06987983733415604
1,Derecha,13,0.2055906355381012,0.5897061228752136,-0.029742440208792686
1,Derecha,14,0.20085474848747253,0.4795001149177551,-0.04884704202413559
1,Derecha,15,0.2028767615556717,0.40959858894348145,-0.0643891766667366
1,Derecha,16,0.205733984708786,0.34906110167503357,-0.0747697502374649
1,Derecha,17,0.1729491949081421,0.6306266784667969,-0.04317275434732437
1,Derecha,18,0.16580034792423248,0.5468962788581848,-0.06243475526571274
1,Derecha,19,0.16686184704303741,0.4883022904396057,-0.07267965376377106
1,Derecha,20,0.17097263038158417,0.43336281180381775,-0.07884528487920761
1,Derecha,0,0.22739821672439575,0.8461771607398987,4.0139013890438946e-07
1,Derecha,1,0.29751336574554443,0.795505166053772,-0.01759326457977295
1,Derecha,2,0.34252870082855225,0.7114618420600891,-0.025711918249726295
1,Derecha,3,0.37140020728111267,0.6454570889472961,-0.03498474135994911
1,Derecha,4,0.3894043564796448,0.5911048650741577,-0.045638952404260635
1,Derecha,5,0.27325350046157837,0.5695239901542664,-0.008783270604908466
1,Derecha,6,0.2768649756908417,0.46922367811203003,-0.028425151482224464
1,Derecha,7,0.27793166041374207,0.40816953778266907,-0.04770856350660324
1,Derecha,8,0.2785944640636444,0.3537864685058594,-0.06182718276977539
1,Derecha,9,0.23760977387428284,0.5688638687133789,-0.016561374068260193
1,Derecha,10,0.23817673325538635,0.45712345838546753,-0.033092282712459564
1,Derecha,11,0.24007508158683777,0.38464099168777466,-0.051089897751808167
1,Derecha,12,0.24165910482406616,0.3217254877090454,-0.06492810696363449
1,Derecha,13,0.20480811595916748,0.5891017317771912,-0.028012577444314957
1,Derecha,14,0.2000667303800583,0.479820191860199,-0.04473133385181427
1,Derecha,15,0.2011350691318512,0.4098380208015442,-0.05847897380590439
1,Derecha,16,0.20218180119991302,0.3492421507835388,-0.06840983778238297
1,Derecha,17,0.17250484228134155,0.6277499198913574,-0.041761066764593124
1,Derecha,18,0.16503682732582092,0.544105589389801,-0.057675912976264954
1,Derecha,19,0.16509491205215454,0.4865207076072693,-0.06501375138759613
1,Derecha,20,0.16694200038909912,0.4347172975540161,-0.06982093304395676
1,Derecha,0,0.2641304135322571,0.8866103887557983,3.3618556471992633e-07
1,Derecha,1,0.337552547454834,0.8359525203704834,-0.016861749812960625
1,Derecha,2,0.3932110667228699,0.760341465473175,-0.029527656733989716
1,Derecha,3,0.437794953584671,0.7157784104347229,-0.04540378227829933
1,Derecha,4,0.47872552275657654,0.6851889491081238,-0.062489427626132965
1,Derecha,5,0.3306158781051636,0.6104696393013,-0.0034168055281043053
1,Derecha,6,0.3356311321258545,0.5147854089736938,-0.0264655239880085
1,Derecha,7,0.3474675416946411,0.4610171914100647,-0.049397390335798264
1,Derecha,8,0.3630582094192505,0.4184982478618622,-0.06542268395423889
1,Derecha,9,0.29880282282829285,0.6175434589385986,-0.014573385007679462
1,Derecha,10,0.30583277344703674,0.5199679732322693,-0.03150289133191109
1,Derecha,11,0.3223731815814972,0.4618438482284546,-0.05061241611838341
1,Derecha,12,0.3422033488750458,0.41673004627227783,-0.06520798802375793
1,Derecha,13,0.2680567502975464,0.6406391263008118,-0.030284229665994644
1,Derecha,14,0.27508455514907837,0.5523000955581665,-0.04581274092197418
1,Derecha,15,0.29260700941085815,0.4981367886066437,-0.05494607239961624
1,Derecha,16,0.3133639097213745,0.455469012260437,-0.06167527660727501
1,Derecha,17,0.23961009085178375,0.6788968443870544,-0.0492333322763443
1,Derecha,18,0.23795785009860992,0.6128780841827393,-0.06094696372747421
1,Derecha,19,0.24700847268104553,0.5702742338180542,-0.061305686831474304
1,Derecha,20,0.26079124212265015,0.5359793305397034,-0.06122904643416405
1,Derecha,0,0.24217039346694946,0.8768830299377441,4.440086911472463e-07
1,Derecha,1,0.319454550743103,0.8300065994262695,-0.017029913142323494
1,Derecha,2,0.38287585973739624,0.761419415473938,-0.02972537651658058
1,Derecha,3,0.4260653853416443,0.712727963924408,-0.04464314132928848
1,Derecha,4,0.46002617478370667,0.6722304821014404,-0.05992014333605766
1,Derecha,5,0.3268490433692932,0.6231040358543396,-0.0045203459449112415
1,Derecha,6,0.3329644203186035,0.5215618014335632,-0.02847866341471672
1,Derecha,7,0.3487541973590851,0.467098593711853,-0.05035548284649849
1,Derecha,8,0.3687297999858856,0.4274425208568573,-0.06459368765354156
1,Derecha,9,0.2968568801879883,0.6265971064567566,-0.01494815107434988
1,Derecha,10,0.3077482581138611,0.5213842988014221,-0.035622868686914444
1,Derecha,11,0.3290722370147705,0.4652291536331177,-0.05419037863612175
1,Derecha,12,0.35399478673934937,0.4256170988082886,-0.06660894304513931
1,Derecha,13,0.26729628443717957,0.6462171673774719,-0.029903408139944077
1,Derecha,14,0.2803964614868164,0.5482853055000305,-0.049915239214897156
1,Derecha,15,0.30154547095298767,0.4943671226501465,-0.059000805020332336
1,Derecha,16,0.326875239610672,0.45448213815689087,-0.06411086767911911
1,Derecha,17,0.2387312799692154,0.6810625195503235,-0.04765636846423149
1,Derecha,18,0.2493577003479004,0.6078242659568787,-0.06395838409662247
1,Derecha,19,0.26480546593666077,0.5610361695289612,-0.06692679226398468
1,Derecha,20,0.2835588753223419,0.5233492255210876,-0.06745528429746628
1,Derecha,0,0.21899715065956116,0.8811177611351013,3.078651786836417e-07
1,Derecha,1,0.29424184560775757,0.8408327102661133,-0.003645343706011772
1,Derecha,2,0.34612083435058594,0.764335572719574,-0.0012837183894589543
1,Derecha,3,0.3760637938976288,0.714030921459198,-0.0033986102789640427
1,Derecha,4,0.39183351397514343,0.6790807843208313,-0.006358298473060131
1,Derecha,5,0.2826559841632843,0.6089209914207458,0.019729390740394592
1,Derecha,6,0.28504541516304016,0.5152475833892822,0.006015963852405548
1,Derecha,7,0.29927927255630493,0.467153936624527,-0.011048662476241589
1,Derecha,8,0.3175220191478729,0.42821013927459717,-0.02370702661573887
1,Derecha,9,0.25212976336479187,0.6076756715774536,0.005811202805489302
1,Derecha,10,0.2544736862182617,0.5051366686820984,-0.004621672909706831
1,Derecha,11,0.26571279764175415,0.43996962904930115,-0.02148069255053997
1,Derecha,12,0.2808625102043152,0.38289010524749756,-0.03499686345458031
1,Derecha,13,0.22324460744857788,0.6225104331970215,-0.012472164817154408
1,Derecha,14,0.22366875410079956,0.5208701491355896,-0.02528679557144642
1,Derecha,15,0.23168355226516724,0.4559791088104248,-0.03914221003651619
1,Derecha,16,0.24333742260932922,0.3996271789073944,-0.04912140965461731
1,Derecha,17,0.19365793466567993,0.6550522446632385,-0.03270205110311508
1,Derecha,18,0.1916169971227646,0.5736005306243896,-0.045260507613420486
1,Derecha,19,0.19591903686523438,0.5186107754707336,-0.0522528812289238
